XCoord,YCoord,START_NODE,END_NODE,EDGE,LENGTH
277642.78799529,2347192.04435451,5864,5914,2957,92.4860626027686
275494.37283631,2347195.41282384,5867,5759,2934,80.6028192276911
275494.37283631,2347195.41282384,5867,5870,2935,51.5105940961027
275494.37283631,2347195.41282384,5867,5985,2993,88.7294878247422
275545.83311608,2347197.68898521,5870,5867,2935,51.5105940961027
275545.83311608,2347197.68898521,5870,5754,2936,83.3729660634514
275545.83311608,2347197.68898521,5870,5876,2938,48.4695049096558
275545.83311608,2347197.68898521,5870,5970,2985,81.655028016677
270995.24049482,2347198.27810647,5873,5739,2937,94.8989252874529
270995.24049482,2347198.27810647,5873,5906,2953,213.270201848682
270995.24049482,2347198.27810647,5873,6243,3123,519.056359740656
275594.29406453,2347198.59968914,5876,5870,2938,48.4695049096558
275594.29406453,2347198.59968914,5876,5756,2939,83.8242155643158
275594.29406453,2347198.59968914,5876,5880,2940,44.6286220888867
275594.29406453,2347198.59968914,5876,5964,2982,80.0361260940222
275638.92248985,2347198.73221350,5880,5876,2940,44.6286220888867
275638.92248985,2347198.73221350,5880,5764,2941,83.5014600583126
275638.92248985,2347198.73221350,5880,5884,2942,41.6452606544347
275638.92248985,2347198.73221350,5880,5966,2984,80.3698699256291
275680.56481327,2347199.22681945,5884,5880,2942,41.6452606544347
278661.07610005,2347200.13415408,5886,5826,2943,65.0871395811359
278661.07610005,2347200.13415408,5886,6054,3027,366.335775575039
278661.07610005,2347200.13415408,5886,6139,3071,368.129329622075
271518.13114990,2347202.31729323,5887,5888,2944,74.9401652338652
271518.13114990,2347202.31729323,5887,5594,2945,293.802923034668
271518.13114990,2347202.31729323,5887,6011,3006,260.874982361045
271518.13114990,2347202.31729323,5887,6146,3073,374.688792481306
271454.82209193,2347162.21752335,5888,5887,2944,74.9401652338652
275148.31419171,2347205.91582318,5891,5795,2946,264.968441372895
275148.31419171,2347205.91582318,5891,5909,2955,85.2408109423333
275148.31419171,2347205.91582318,5891,6055,3029,203.066542577699
276178.04772505,2347208.87764157,5893,5861,2947,32.7775728823482
276178.04772505,2347208.87764157,5893,5897,2949,31.5988917541995
276178.04772505,2347208.87764157,5893,5929,2965,35.7949668822437
276216.15859425,2347215.45782012,5896,5852,2948,36.0139158366665
276216.15859425,2347215.45782012,5896,5897,2950,9.16347125227142
276216.15859425,2347215.45782012,5896,5901,2951,18.8735840393669
276207.86166020,2347219.34756185,5897,5893,2949,31.5988917541995
276207.86166020,2347219.34756185,5897,5896,2950,9.16347125227142
276207.86166020,2347219.34756185,5897,5929,2966,24.440127931991
276234.44853261,2347220.11510789,5901,5896,2951,18.8735840393669
276234.44853261,2347220.11510789,5901,5852,2952,38.0173721392501
276234.44853261,2347220.11510789,5901,5919,2960,14.541508829944
271207.37658552,2347220.24303354,5906,5873,2953,213.270201848682
271207.37658552,2347220.24303354,5906,5742,2954,209.044027385889
271207.37658552,2347220.24303354,5906,6181,3091,502.226015523709
275231.38172307,2347224.41599482,5909,5891,2955,85.2408109423333
275231.38172307,2347224.41599482,5909,5921,2961,105.091154334874
275231.38172307,2347224.41599482,5909,6103,3052,250.785820583153
275889.53504125,2347229.15820299,5912,5587,2956,315.681104215447
275889.53504125,2347229.15820299,5912,5861,2959,282.38252675393
275889.53504125,2347229.15820299,5912,6325,3163,683.947980611291
277726.94054050,2347230.41127920,5914,5864,2957,92.4860626027686
277726.94054050,2347230.41127920,5914,5700,2958,355.936825369802
277726.94054050,2347230.41127920,5914,5960,2980,108.296407640027
276240.70283449,2347233.24290995,5919,5901,2960,14.541508829944
276240.70283449,2347233.24290995,5919,5937,2969,251.00409328195
276240.70283449,2347233.24290995,5919,5946,2974,31.8677546042974
275336.01500485,2347234.21533480,5921,5909,2961,105.091154334874
275336.01500485,2347234.21533480,5921,5675,2962,213.835119077817
275336.01500485,2347234.21533480,5921,5989,2995,136.657584810581
275336.01500485,2347234.21533480,5921,6101,3051,245.517867490907
280045.98403709,2347236.86551605,5926,5790,2963,288.968732244745
280045.98403709,2347236.86551605,5926,6000,3023,493.645067981523
270470.82087609,2347239.58811847,5928,5798,2964,173.005049114334
270470.82087609,2347239.58811847,5928,5934,2967,35.5662722204431
270470.82087609,2347239.58811847,5928,5995,2998,477.165117890617
270470.82087609,2347239.58811847,5928,6026,3013,201.483395670422
276195.23761112,2347240.27489417,5929,5893,2965,35.7949668822437
276195.23761112,2347240.27489417,5929,5897,2966,24.440127931991
276195.23761112,2347240.27489417,5929,5944,2972,21.9686999372099
270504.27627059,2347251.65859067,5934,5928,2967,35.5662722204431
270504.27627059,2347251.65859067,5934,5810,2968,154.8799677876
270504.27627059,2347251.65859067,5934,6099,3050,343.587662861905
276490.45506543,2347256.35767064,5937,5919,2969,251.00409328195
276490.45506543,2347256.35767064,5937,5634,2970,266.770346255645
276490.45506543,2347256.35767064,5937,5941,2971,130.582758620805
276620.99392627,2347259.74332551,5941,5937,2971,130.582758620805
276620.99392627,2347259.74332551,5941,5955,2978,318.01559621471
276620.99392627,2347259.74332551,5941,6064,3033,154.168245794598
276205.37965000,2347259.76239848,5944,5929,2972,21.9686999372099
276205.37965000,2347259.76239848,5944,5946,2973,20.5293934738054
276205.37965000,2347259.76239848,5944,5978,2989,27.628429139977
276225.84096095,2347261.43295250,5946,5944,2973,20.5293934738054
276225.84096095,2347261.43295250,5946,5919,2974,31.8677546042974
276225.84096095,2347261.43295250,5946,5978,2990,21.3631711005063
279448.08594642,2347268.47171949,5949,5607,2975,327.659593811654
279448.08594642,2347268.47171949,5949,5814,2976,302.481957332666
279448.08594642,2347268.47171949,5949,6006,3003,159.01467108668
274569.59981957,2347276.40127121,5954,5771,2977,179.007643252172
274569.59981957,2347276.40127121,5954,5998,2999,74.1649608106576
274569.59981957,2347276.40127121,5954,6082,3041,188.900706145726
276938.55156465,2347276.80397439,5955,5941,2978,318.01559621471
276938.55156465,2347276.80397439,5955,5678,2979,228.226459748538
276938.55156465,2347276.80397439,5955,6001,3001,46.4347948675118
277824.54312947,2347277.33511680,5960,5914,2980,108.296407640027
277824.54312947,2347277.33511680,5960,5808,2981,138.503351880608
277824.54312947,2347277.33511680,5960,5994,2997,40.3227041003181
275594.96147680,2347278.63303245,5964,5876,2982,80.0361260940222
275594.96147680,2347278.63303245,5964,5966,2983,44.4067714663213
275594.96147680,2347278.63303245,5964,5970,2986,48.7345356763366
275594.96147680,2347278.63303245,5964,6070,3035,146.062116544298
275639.36578389,2347279.10086088,5966,5964,2983,44.4067714663213
275639.36578389,2347279.10086088,5966,5880,2984,80.3698699256291
275639.36578389,2347279.10086088,5966,5974,2987,163.970969599402
275639.36578389,2347279.10086088,5966,6078,3039,148.433199823523
275546.23211338,2347279.34303840,5970,5870,2985,81.655028016677
275546.23211338,2347279.34303840,5970,5964,2986,48.7345356763366
275546.23211338,2347279.34303840,5970,5985,2994,52.3315933145756
275546.23211338,2347279.34303840,5970,6072,3036,146.844347688936
275803.33044263,2347280.53945612,5974,5966,2987,163.970969599402
275803.33044263,2347280.53945612,5974,5837,2988,117.312715641281
275803.33044263,2347280.53945612,5974,6265,3134,502.252641920205
276221.33773421,2347282.31610428,5978,5944,2989,27.628429139977
276221.33773421,2347282.31610428,5978,5946,2990,21.3631711005063
276221.33773421,2347282.31610428,5978,6191,3096,420.143666342753
276221.33773421,2347282.31610428,5978,6276,3138,500.980543727176
271780.35489319,2347283.23590667,5982,5590,2991,363.218007823209
271780.35489319,2347283.23590667,5982,5481,2992,619.966699490861
271780.35489319,2347283.23590667,5982,6011,3007,73.2694415748735
275494.12101989,2347284.14195433,5985,5867,2993,88.7294878247422
275494.12101989,2347284.14195433,5985,5970,2994,52.3315933145756
275494.12101989,2347284.14195433,5985,5989,2996,35.0041255094418
275459.74157951,2347290.72548546,5989,5921,2995,136.657584810581
275459.74157951,2347290.72548546,5989,5985,2996,35.0041255094418
275459.74157951,2347290.72548546,5989,6110,3056,199.936516898659
277860.67676639,2347295.23150607,5994,5960,2997,40.3227041003181
277860.67676639,2347295.23150607,5994,6024,3012,152.279946134326
277860.67676639,2347295.23150607,5994,6205,3103,377.418335167185
270090.69707337,2347298.98675369,5995,5928,2998,477.165117890617
274505.72670768,2347314.09300757,5998,5954,2999,74.1649608106576
274505.72670768,2347314.09300757,5998,5841,3008,264.517437708293
274505.72670768,2347314.09300757,5998,6095,3048,171.376074402461
279694.11639394,2347314.55478988,6000,5814,3000,165.291480348869
279694.11639394,2347314.55478988,6000,6042,3022,75.4827209126193
279694.11639394,2347314.55478988,6000,5926,3023,493.645067981523
276939.18200578,2347323.23448934,6001,5955,3001,46.4347948675118
276939.18200578,2347323.23448934,6001,6007,3004,289.718931988239
276939.18200578,2347323.23448934,6001,6059,3030,84.0732886202953
274266.43734728,2347327.23655247,6004,5854,3002,144.96291303707
274266.43734728,2347327.23655247,6004,6017,3011,303.92378735684
274266.43734728,2347327.23655247,6004,6126,3063,198.694032941083
279302.13916373,2347331.60017776,6006,5949,3003,159.01467108668
279302.13916373,2347331.60017776,6006,6115,3681,43.4002901650811
277228.53770845,2347337.73748505,6007,6001,3004,289.718931988239
277228.53770845,2347337.73748505,6007,5750,3005,230.891742401354
277228.53770845,2347337.73748505,6007,6156,3078,261.947417849287
271737.83377934,2347342.90470879,6011,5887,3006,260.874982361045
271737.83377934,2347342.90470879,6011,5982,3007,73.2694415748735
271737.83377934,2347342.90470879,6011,6146,3074,267.128044027275
273963.32941488,2347349.49076182,6017,6018,3009,351.954693058497
273963.32941488,2347349.49076182,6017,5849,3010,172.787156523172
273963.32941488,2347349.49076182,6017,6004,3011,303.92378735684
273963.32941488,2347349.49076182,6017,6132,3067,194.289614893508
273613.26930664,2347313.02123220,6018,6017,3009,351.954693058497
277999.13849164,2347358.61551537,6024,5994,3012,152.279946134326
277999.13849164,2347358.61551537,6024,6034,3017,55.7442172700121
277999.13849164,2347358.61551537,6024,6188,3094,274.301886916161
270317.04971111,2347369.76297758,6026,5928,3013,201.483395670422
270017.38100969,2347374.50928239,6027,6028,3014,305.452295991907
270017.38100969,2347374.50928239,6027,5834,3015,213.47280811088
270017.38100969,2347374.50928239,6027,6062,3031,108.36745532793
269911.95835743,2347167.16083388,6028,6027,3014,305.452295991907
274776.02315609,2347378.67682347,6031,5745,3016,272.881616329764
274776.02315609,2347378.67682347,6031,6037,3019,63.0608862559329
274776.02315609,2347378.67682347,6031,6082,3042,124.329600630118
278048.71920134,2347384.09434943,6034,6024,3017,55.7442172700121
278048.71920134,2347384.09434943,6034,5652,3018,435.09706771
278048.71920134,2347384.09434943,6034,6130,3065,217.193808940164
274838.77463236,2347384.91602217,6037,6031,3019,63.0608862559329
274838.77463236,2347384.91602217,6037,5779,3020,259.937737194417
274838.77463236,2347384.91602217,6037,6047,3024,63.0608373586108
279489.06331473,2347338.68111414,6041,6042,3021,196.487939212826
279678.79260091,2347388.46569925,6042,6041,3021,196.487939212826
279678.79260091,2347388.46569925,6042,6000,3022,75.4827209126193
279678.79260091,2347388.46569925,6042,6080,3040,46.1424767318101
279678.79260091,2347388.46569925,6042,6120,3060,313.770892679491
274901.52603612,2347391.15545607,6047,6037,3024,63.0608373586108
274901.52603612,2347391.15545607,6047,5795,3025,252.434041434344
274901.52603612,2347391.15545607,6047,6055,3028,226.74521394782
274901.52603612,2347391.15545607,6047,6153,3079,382.57114468402
273617.28283454,2346769.14226552,6051,6052,3026,1003.90197231061
273617.28283454,2346769.14226552,6051,5460,3678,16.146030324572
272844.76038850,2347395.42217210,6052,6051,3026,1003.90197231061
272844.76038850,2347395.42217210,6052,6074,3037,213.032556020064
272844.76038850,2347395.42217210,6052,6162,3081,292.957201279523
278966.15698489,2347401.78251314,6054,5886,3027,366.335775575039
278966.15698489,2347401.78251314,6054,6114,3057,187.152733802787
278966.15698489,2347401.78251314,6054,6199,3101,259.731924859962
275127.80573419,2347405.67751815,6055,6047,3028,226.74521394782
275127.80573419,2347405.67751815,6055,5891,3029,203.066542577699
275127.80573419,2347405.67751815,6055,6153,3077,179.01539585344
276937.36351984,2347407.28810894,6059,6001,3030,84.0732886202953
276937.36351984,2347407.28810894,6059,6064,3034,330.65136565262
276937.36351984,2347407.28810894,6059,6173,3087,195.397459556767
270099.77647007,2347410.46014594,6062,6027,3031,108.36745532793
276500.73213586,2347411.74987438,6063,6064,3032,106.044499307653
276606.76597269,2347413.25362923,6064,6063,3032,106.044499307653
276606.76597269,2347413.25362923,6064,5941,3033,154.168245794598
276606.76597269,2347413.25362923,6064,6059,3034,330.65136565262
276606.76597269,2347413.25362923,6064,6184,3092,205.634513978269
275589.09336098,2347424.57722420,6070,5964,3035,146.062116544298
275546.68065068,2347426.18670105,6072,5970,3036,146.844347688936
273055.40450362,2347427.23296723,6074,6052,3037,213.032556020064
273055.40450362,2347427.23296723,6074,6076,3038,520.62462675986
273055.40450362,2347427.23296723,6074,6108,3054,291.537073277838
273055.40450362,2347427.23296723,6074,6162,3082,267.956522466322
273499.89769120,2347156.16929962,6076,6074,3038,520.62462675986
275637.24903368,2347427.51896685,6078,5966,3039,148.433199823523
279669.02274705,2347433.56201966,6080,6042,3040,46.1424767318101
279669.02274705,2347433.56201966,6080,6167,3682,43.2647343494936
274669.62971721,2347436.64326433,6082,5954,3041,188.900706145726
274669.62971721,2347436.64326433,6082,6031,3042,124.329600630118
274669.62971721,2347436.64326433,6082,6095,3049,91.118863374205
274669.62971721,2347436.64326433,6082,6152,3076,170.233678864933
269832.43106007,2347445.75898688,6085,5657,3043,427.818094502859
269832.43106007,2347445.75898688,6085,6091,3047,13.5027062036292
269832.43106007,2347445.75898688,6085,6118,3059,431.671828238893
269761.38000937,2347454.52993833,6087,6088,3044,194.074242605749
269761.38000937,2347454.52993833,6087,5613,3045,492.659430227595
269761.38000937,2347454.52993833,6087,6091,3046,69.6117392997533
269568.11396043,2347439.24148601,6088,6087,3044,194.074242605749
269830.84193623,2347459.09447171,6091,6087,3046,69.6117392997533
269830.84193623,2347459.09447171,6091,6085,3047,13.5027062036292
269830.84193623,2347459.09447171,6091,6121,3061,514.555001213822
269830.84193623,2347459.09447171,6091,6259,3130,292.714197495054
274583.62538623,2347466.74147549,6095,5998,3048,171.376074402461
274583.62538623,2347466.74147549,6095,6082,3049,91.118863374205
274583.62538623,2347466.74147549,6095,6126,3064,321.148137688552
274583.62538623,2347466.74147549,6095,6169,3085,138.150661937919
270239.48636137,2347470.60786800,6099,5934,3050,343.587662861905
270239.48636137,2347470.60786800,6099,6123,3062,160.484538819962
270239.48636137,2347470.60786800,6099,6301,3154,586.857450239466
275311.95735859,2347472.29095802,6101,5921,3051,245.517867490907
275311.95735859,2347472.29095802,6101,6103,3053,100.014762972452
275311.95735859,2347472.29095802,6101,6110,3055,135.480312195126
275211.96416161,2347474.36782339,6103,5909,3052,250.785820583153
275211.96416161,2347474.36782339,6103,6101,3053,100.014762972452
275211.96416161,2347474.36782339,6103,6223,3112,230.482913478002
273342.03339237,2347480.50345845,6108,6074,3054,291.537073277838
273342.03339237,2347480.50345845,6108,6132,3066,674.738716579456
273342.03339237,2347480.50345845,6108,6336,3169,446.658812179935
275446.25585162,2347490.14676274,6110,6101,3055,135.480312195126
275446.25585162,2347490.14676274,6110,5989,3056,199.936516898659
275446.25585162,2347490.14676274,6110,6135,3068,47.7341149466199
279128.30038315,2347495.24728817,6114,6054,3057,187.152733802787
279128.30038315,2347495.24728817,6114,6115,3058,202.166124128354
279128.30038315,2347495.24728817,6114,6250,3125,492.564532066637
279263.09635394,2347350.55391592,6115,6114,3058,202.166124128354
279263.09635394,2347350.55391592,6115,6006,3681,43.4002901650811
270230.36358306,2347411.65682922,6118,6085,3059,431.671828238893
279970.23915853,2347504.70285832,6120,6042,3060,313.770892679491
270300.83545217,2347385.21898288,6121,6091,3061,514.555001213822
270394.97636744,2347510.33374387,6123,6099,3062,160.484538819962
270394.97636744,2347510.33374387,6123,6137,3069,111.925274364278
270394.97636744,2347510.33374387,6123,6220,3110,185.848631056125
274273.11260769,2347525.81842381,6126,6004,3063,198.694032941083
274273.11260769,2347525.81842381,6126,6095,3064,321.148137688552
278202.34030955,2347535.05789633,6130,6034,3065,217.193808940164
278202.34030955,2347535.05789633,6130,6139,3070,388.704164234315
278202.34030955,2347535.05789633,6130,6144,3072,60.6495880991439
278202.34030955,2347535.05789633,6130,6216,3108,379.83114082162
274004.71818642,2347536.87409464,6132,6108,3066,674.738716579456
274004.71818642,2347536.87409464,6132,6017,3067,194.289614893508
274004.71818642,2347536.87409464,6132,6349,3175,353.376697793372
275443.02278006,2347537.77126250,6135,6110,3068,47.7341149466199
275443.02278006,2347537.77126250,6135,6231,3117,178.563623943927
275443.02278006,2347537.77126250,6135,6253,3128,419.317980589702
270503.19978268,2347538.88123822,6137,6123,3069,111.925274364278
270503.19978268,2347538.88123822,6137,6149,3075,118.495941413539
270503.19978268,2347538.88123822,6137,6196,3098,114.889945163861
278568.98144497,2347555.47368041,6139,6130,3070,388.704164234315
278568.98144497,2347555.47368041,6139,5886,3071,368.129329622075
278568.98144497,2347555.47368041,6139,6199,3100,355.781625189003
278568.98144497,2347555.47368041,6139,6216,3109,130.413937639666
278147.95241868,2347561.89685799,6144,6130,3072,60.6495880991439
278147.95241868,2347561.89685799,6144,6166,3083,123.063382626788
278147.95241868,2347561.89685799,6144,6345,3173,323.90436829453
271590.04381579,2347565.42193939,6146,5887,3073,374.688792481306
271590.04381579,2347565.42193939,6146,6011,3074,267.128044027275
271590.04381579,2347565.42193939,6146,6262,3131,222.866910705989
270617.55413918,2347569.93553394,6149,6137,3075,118.495941413539
270617.55413918,2347569.93553394,6149,6159,3080,109.214646356909
270617.55413918,2347569.93553394,6149,6210,3106,108.668616333768
274763.20010653,2347578.85468322,6152,6082,3076,170.233678864933
274763.20010653,2347578.85468322,6152,6169,3086,153.201790470507
274763.20010653,2347578.85468322,6152,6204,3102,95.6540926825365
275127.67041768,2347584.69286286,6153,6055,3077,179.01539585344
275127.67041768,2347584.69286286,6153,6047,3079,382.57114468402
275127.67041768,2347584.69286286,6153,6269,3135,182.622356639329
277156.32476230,2347589.31927115,6156,6007,3078,261.947417849287
277156.32476230,2347589.31927115,6156,6173,3088,222.638096492863
277156.32476230,2347589.31927115,6156,6398,3199,378.709129750573
270723.61290181,2347596.00041161,6159,6149,3080,109.214646356909
270723.61290181,2347596.00041161,6159,6177,3089,46.3086630838184
270723.61290181,2347596.00041161,6159,6226,3114,111.626876263982
272848.84836703,2347597.91755712,6162,6052,3081,292.957201279523
272848.84836703,2347597.91755712,6162,6074,3082,267.956522466322
272848.84836703,2347597.91755712,6162,6336,3168,523.194460615782
278030.57044094,2347598.85720764,6166,6144,3083,123.063382626788
278030.57044094,2347598.85720764,6166,6188,3095,85.2141295871773
278030.57044094,2347598.85720764,6166,6359,3180,305.995084878114
279662.91966768,2347476.39412982,6167,6168,3084,133.778078214799
279662.91966768,2347476.39412982,6167,6080,3682,43.2647343494936
279612.73089508,2347600.40082849,6168,6167,3084,133.778078214799
279612.73089508,2347600.40082849,6168,6222,3111,357.101835197229
279612.73089508,2347600.40082849,6168,6250,3126,137.31397359848
274611.75642483,2347601.99771402,6169,6095,3085,138.150661937919
274611.75642483,2347601.99771402,6169,6152,3086,153.201790470507
274611.75642483,2347601.99771402,6169,6235,3118,115.657191774966
276934.08660636,2347602.65808882,6173,6059,3087,195.397459556767
276934.08660636,2347602.65808882,6173,6156,3088,222.638096492863
276934.08660636,2347602.65808882,6173,6184,3093,323.444822896216
276934.08660636,2347602.65808882,6173,6294,3148,197.879926449862
270768.98227798,2347605.28006581,6177,6159,3089,46.3086630838184
270768.98227798,2347605.28006581,6177,5845,3090,452.868176094496
270768.98227798,2347605.28006581,6177,6243,3122,250.085018162413
270768.98227798,2347605.28006581,6177,6322,3162,256.606386026998
271181.24684319,2347608.03813224,6181,5906,3091,502.226015523709
276611.04700589,2347618.84357571,6184,6064,3092,205.634513978269
276611.04700589,2347618.84357571,6184,6173,3093,323.444822896216
276611.04700589,2347618.84357571,6184,6191,3097,146.059246101738
277948.58250881,2347622.08277258,6188,6024,3094,274.301886916161
277948.58250881,2347622.08277258,6188,6166,3095,85.2141295871773
277948.58250881,2347622.08277258,6188,6205,3104,155.529196724465
276465.09799893,2347624.51726400,6191,5978,3096,420.143666342753
276465.09799893,2347624.51726400,6191,6184,3097,146.059246101738
276465.09799893,2347624.51726400,6191,6281,3141,210.319534647647
270480.14799060,2347651.43484492,6196,6137,3098,114.889945163861
270480.14799060,2347651.43484492,6196,6210,3105,113.721538756528
270480.14799060,2347651.43484492,6196,6240,3121,67.3184965680554
265113.65628018,2346438.16084453,6197,6198,3099,1767.54031549792
266390.96053213,2347654.27878030,6198,6197,3099,1767.54031549792
266390.96053213,2347654.27878030,6198,6214,3107,151.173028658258
266390.96053213,2347654.27878030,6198,6651,3326,3079.73498261596
266390.96053213,2347654.27878030,6198,6862,3431,1107.68818622041
278910.61643670,2347654.80191027,6199,6139,3100,355.781625189003
278910.61643670,2347654.80191027,6199,6054,3101,259.731924859962
278910.61643670,2347654.80191027,6199,6291,3146,409.551134412313
274816.19756225,2347658.46998449,6204,6152,3102,95.6540926825365
274816.19756225,2347658.46998449,6204,6235,3119,195.450164560946
274816.19756225,2347658.46998449,6204,6278,3139,154.572565785175
277799.41466310,2347666.10872900,6205,5994,3103,377.418335167185
277799.41466310,2347666.10872900,6205,6188,3104,155.529196724465
277799.41466310,2347666.10872900,6205,6230,3115,151.663333298119
277799.41466310,2347666.10872900,6205,6317,3160,298.98103950036
270591.31797098,2347675.38946537,6210,6196,3105,113.721538756528
270591.31797098,2347675.38946537,6210,6149,3106,108.668616333768
270591.31797098,2347675.38946537,6210,6226,3113,110.024624345011
266242.63921946,2347683.50330427,6214,6198,3107,151.173028658258
278551.44902703,2347684.70374445,6216,6130,3108,379.83114082162
278551.44902703,2347684.70374445,6216,6139,3109,130.413937639666
278551.44902703,2347684.70374445,6216,6306,3153,128.377507298034
278551.44902703,2347684.70374445,6216,6446,3223,770.508248653073
270355.50509525,2347691.94247807,6220,6123,3110,185.848631056125
270355.50509525,2347691.94247807,6220,6240,3120,111.96563745821
270355.50509525,2347691.94247807,6220,6344,3172,198.097311389709
279954.40584382,2347703.43747923,6222,6168,3111,357.101835197229
275196.28217343,2347704.28846111,6223,6103,3112,230.482913478002
275196.28217343,2347704.28846111,6223,6231,3116,235.008530034562
275196.28217343,2347704.28846111,6223,6263,3132,59.8443005617803
270697.41880119,2347704.51045076,6226,6210,3113,110.024624345011
270697.41880119,2347704.51045076,6226,6159,3114,111.626876263982
270697.41880119,2347704.51045076,6226,6312,3157,140.358367534196
277654.72194823,2347711.55963583,6230,6205,3115,151.663333298119
277654.72194823,2347711.55963583,6230,6304,3152,378.227152472027
277654.72194823,2347711.55963583,6230,6317,3159,140.890541870926
275431.00219355,2347715.92982468,6231,6223,3116,235.008530034562
275431.00219355,2347715.92982468,6231,6135,3117,178.563623943927
275431.00219355,2347715.92982468,6231,6247,3124,169.790874456081
275431.00219355,2347715.92982468,6231,6404,3203,231.092430749664
274629.49456710,2347716.28657751,6235,6169,3118,115.657191774966
274629.49456710,2347716.28657751,6235,6204,3119,195.450164560946
274629.49456710,2347716.28657751,6235,6369,3185,197.282395689959
270464.64375581,2347716.94361291,6240,6220,3120,111.96563745821
270464.64375581,2347716.94361291,6240,6196,3121,67.3184965680554
270464.64375581,2347716.94361291,6240,6288,3144,74.5112432343569
270992.62891972,2347717.19385383,6243,6177,3122,250.085018162413
270992.62891972,2347717.19385383,6243,5873,3123,519.056359740656
270992.62891972,2347717.19385383,6243,6257,3129,50.7811136542608
275600.44939961,2347726.72729688,6247,6231,3124,169.790874456081
275600.44939961,2347726.72729688,6247,6253,3127,70.6732453875597
275600.44939961,2347726.72729688,6247,6430,3216,243.629049233881
279562.33333202,2347728.13184658,6250,6114,3125,492.564532066637
279562.33333202,2347728.13184658,6250,6168,3126,137.31397359848
279562.33333202,2347728.13184658,6250,6331,3167,151.021625659579
275670.83393684,2347733.10887451,6253,6247,3127,70.6732453875597
275670.83393684,2347733.10887451,6253,6135,3128,419.317980589702
275670.83393684,2347733.10887451,6253,6265,3133,256.087448631331
271037.10902973,2347741.69367664,6257,6243,3129,50.7811136542608
271037.10902973,2347741.69367664,6257,6419,3210,318.051413182381
271037.10902973,2347741.69367664,6257,6517,3259,342.110400675378
269776.90041308,2347746.77142800,6259,6091,3130,292.714197495054
269776.90041308,2347746.77142800,6259,6301,3151,141.977593058074
269776.90041308,2347746.77142800,6259,6329,3165,199.335420649292
271501.85759797,2347757.14062161,6262,6146,3131,222.866910705989
271501.85759797,2347757.14062161,6262,6274,3137,260.107175463041
271501.85759797,2347757.14062161,6262,6436,3218,220.86978562808
275194.57731957,2347764.10847267,6263,6223,3132,59.8443005617803
275194.57731957,2347764.10847267,6263,6269,3136,67.5879415328636
275194.57731957,2347764.10847267,6263,6394,3198,170.613200138149
275924.99938355,2347764.21701957,6265,6253,3133,256.087448631331
275924.99938355,2347764.21701957,6265,5974,3134,502.252641920205
275924.99938355,2347764.21701957,6265,6421,3211,199.156208458287
275127.06544623,2347767.31421746,6269,6153,3135,182.622356639329
275127.06544623,2347767.31421746,6269,6263,3136,67.5879415328636
275127.06544623,2347767.31421746,6269,6278,3140,224.922173124622
275127.06544623,2347767.31421746,6269,6383,3192,161.101297314422
271753.64046895,2347769.65533752,6274,6262,3137,260.107175463041
271753.64046895,2347769.65533752,6274,6599,3684,702.449537452078
276201.66243606,2347781.96447517,6276,5978,3138,500.980543727176
276201.66243606,2347781.96447517,6276,6283,3142,298.352017270446
276201.66243606,2347781.96447517,6276,6297,3149,27.7306442248348
276201.66243606,2347781.96447517,6276,6325,3164,153.234221234817
274902.95444293,2347786.39934682,6278,6204,3139,154.572565785175
274902.95444293,2347786.39934682,6278,6269,3140,224.922173124622
274902.95444293,2347786.39934682,6278,6316,3158,74.8532619465474
276597.96128774,2347787.55607269,6281,6191,3141,210.319534647647
276597.96128774,2347787.55607269,6281,6283,3143,98.5072297544278
276597.96128774,2347787.55607269,6281,6294,3147,327.544119795369
276597.96128774,2347787.55607269,6281,6309,3155,52.2987331865567
276499.45543360,2347788.07666330,6283,6276,3142,298.352017270446
276499.45543360,2347788.07666330,6283,6281,3143,98.5072297544278
276499.45543360,2347788.07666330,6283,6289,3145,57.9777255414668
276499.45543360,2347788.07666330,6283,6297,3150,293.310991829272
270448.21168532,2347789.62037968,6288,6240,3144,74.5112432343569
270448.21168532,2347789.62037968,6288,6312,3156,225.397719214412
270448.21168532,2347789.62037968,6288,6366,3184,119.057230733064
276441.54447922,2347790.85839323,6289,6283,3145,57.9777255414668
276441.54447922,2347790.85839323,6289,6434,3683,916.648004469255
279294.35215979,2347797.79439159,6291,6199,3146,409.551134412313
279294.35215979,2347797.79439159,6291,6331,3166,234.775631542209
279294.35215979,2347797.79439159,6291,6446,3224,186.902933409949
276925.25429775,2347800.34080333,6294,6281,3147,327.544119795369
276925.25429775,2347800.34080333,6294,6173,3148,197.879926449862
276925.25429775,2347800.34080333,6294,6505,3253,260.237608126613
276209.15043961,2347808.66500759,6297,6276,3149,27.7306442248348
276209.15043961,2347808.66500759,6297,6283,3150,293.310991829272
276209.15043961,2347808.66500759,6297,6373,3188,150.575722735012
269900.88981159,2347808.72033538,6301,6259,3151,141.977593058074
269900.88981159,2347808.72033538,6301,6099,3154,586.857450239466
269900.88981159,2347808.72033538,6301,6340,3171,68.1238959042877
277289.80815984,2347810.11257957,6304,6230,3152,378.227152472027
277289.80815984,2347810.11257957,6304,6398,3200,294.015006484455
277289.80815984,2347810.11257957,6304,6498,3250,237.646773164967
278547.23881525,2347813.01219505,6306,6216,3153,128.377507298034
